id,sentence,label
82322,Let me begin by saying that I have received food from this place since my father was a store manager when I was a grown-up.,positive
82325,"If you don't like cabbage ask your vegetables without, much better!",positive
82326,"Moreover, the good maturity of Mr. Deeds, with his embrace of pure madness and less cameros - probably New York celebrities ... certainly raises the film above all that Sandler was attached to before.",positive
82330,I was surprised to see more expensive ingredients in their side dishes.,positive
82334,"The interior is clean and modern, but not so modern that all furniture is uncomfortable.",positive
82338,"I have a few wings and a hamburger, which seems quite typical, but my wings were orange habanero - a good mix of heat (but not too much) and sweet citrus.",positive
82339,So it's a plus.,positive
82340,The staff is also very frantic.,positive
82342,It was very good.,positive
82346,"May take his sweet time to go wherever he goes, but if you have patience for her, you do not feel like he's wasting yours.",positive
82347,"I recently found an old gift certificate that I had, so I took it and the lady (who didn't have another client, by the way, laughed when I asked if I could still use it.",positive
82349,"It is right next to the sports book and its very agitated location. best dishes, and the best price. very quiet area.",positive
82352,"I found the pot pie great, but I was surprised how full it was.",positive
82353,"The other items on the menu look just as tasty, will have to experiment a little.",positive
82354,"Everything looked exactly like the ""real"" meat he imitated.",positive
82357,"Last night, my family at CiCis Pizza.",positive
82358,You could say he cared about our experience.,positive
82360,"The location was reasonable as it was in the middle of the PH Mile Mall mall with two theatres, lots of shopping, as well as a casino.",positive
82361,I ordered spicy drafts that come with ham and biscuits. They have such a pleasant taste.,positive
82370,I can't say enough good things about this facility and I hope that after a year of treatment... which was my personal choice... I can keep saying good things.,positive
82371,"Okay, so do you know how I ended up here, let me tell you about the beautiful Metcalfe.",positive
82372,"As a repetitive customer and having lived so much with another dealer, I can honestly say that I will only work with Earnhardt Toyota Scion.",positive
82375,They serve Western cuisine with some influence from Hong Kong cuisine.,positive
82377,"Usually, when I leave, I don't have a problem.",positive
82378,"It's a good location, yes, but there are other hotels.",positive
82383,Cons: I went there with my wife for dinner and we were lucky that the seats next to us had emptied shortly after our arrival there or it would have been tight and included in the conversations around us.,positive
82387,"I'm visiting the place, it was great.",positive
82395,"Faithful without being strong, sad without being shrill, ``A walk to remember '' succeeds by sincerity.",positive
82398,Please come back.,positive
82399,This eclipse lasted until I devoured the upper layer and fell into a coma of deep food.,positive
82401,Easy!,positive
82402,"If you order a salad, it comes with a roll and each entry comes with a chocolate soaked strawberry.",positive
82407,"Bill Morrison's Décasie is intransigent, difficult and unbearable.",positive
82410,It's the Vintage Rolls Royce because he doesn't have old clothes every day.,positive
82411,I'll be back soon.,positive
82414,"In his dry and energetic manner, he delivers the same message as Jiri Menzel 's Closely Watched Trains and Danis Tanovic 's No Man 's Land.",positive
82417,My husband is the most generous tip.,positive
82429,We four were literally fighting for the last bite.,positive
82444,Stop at any drive-in.,positive
82445,I thought maybe it was an ambulance chasing the lawyers... they showed me that it wasn't at all!,positive
82451,"The young man at the office said yes, and in a few minutes I had to sit in the pedicure chair with my feet in the hot bath.",positive
82454,I was excited about P.B.&J Burger because it sounds creative and the server said it never receives complaints.,positive
82468,"If you pay in cash, you earn points twice as fast for $$ of your services.",positive
82469,I tried to wait until nobody looked before I bathed that plate.,positive
82476,"I will certainly go again, ask Mick, and get the longest massage they offer.",positive
82483,"The charm of the first film is still there, and history feels like logic, the unimpeded pursuit of the careers of a pair of spy children.",positive
82490,"It is a very ambitious project for a fairly inexperienced filmmaker, but good actors, good poetry and good music help to support it.",positive
82491,"So we entered the restaurant to find the very busy place, and the cool atmosphere.",positive
82496,She knows how to bypass the colors.,positive
82501,The food was gone at the end of the night (not to go plate for us lol) the cake was gone too!,positive
82506,"Pizzas and wings are my favorite, so much, I've never tried anything else.",positive
82515,"No This kind of thing is a kind of minimalist beauty and the Beast, but in this case the Beast should certainly get the best billing.",positive
82517,(Try breakfast at Tacos El Asador.,positive
82520,"If you want fried bread, it's your house.",positive
82522,He claimed that the pasta dishes made Esther the best restaurant in the city and that he was Italian.,positive
82527,"I'd be happier with Jack in the box, I love Jack in the box.",positive
82535,About Schmidt is undoubtedly one of the best films of the year.,positive
82548,The waitress was as nice as possible and worked hard.,positive
82556,"The hesitation to recommend it because it will quickly become a local favorite, but it's too good to keep it for us.",positive
82559,"It's rotten food at the airport, anytime!",positive
82561,"This may be one of the longest reviews you've ever read, but I think it's worth it for this very special On the Border restaurant.",positive
82563,A large accompaniment to other films by Napoleon.,positive
82566,I could have eaten the bread and been totally satisfied.,positive
82567,I didn't have Italian dishes but didn't see the need - why bother with it when there are so many other fantastic options?,positive
82571,"The last time I bought it at Milton's store, they were amazing.",positive
82576,The second most recent experience was work day and we were actually sitting without the race around.,positive
82580,Practical for the airport.,positive
82585,Nordstrom should teach other places how clients should be treated.,positive
82587,"End up stacking too many ``serious questions '' on his plate sometimes, but remains quite light, always entertaining, and intelligently written.",positive
82598,"Again, JC Save is the day and closes us.",positive
82599,An excellent suite.,positive
82612,"This club treats me differently from bars that are so rude, and kicks me out at night.",positive
82614,The second round of bread sticks was actually fresh and my soup was actually hot.,positive
82615,"Using an endearing casting, writer\/director Dover Kosashvili takes a slightly dark look at relationships, both sexual and kindred.",positive
82617,Who better decide the level of entertainment than children.,positive
82626,"I don't see a lot of Ciroc, but there are a lot of other options, just in case.",positive
82630,Additional pickles for hamburger =free,positive
82633,"I'd like to remember her name, she was great.",positive
82634,"We were sitting next to a lady who was having dinner alone, but the man everything that that lady had ordered seemed legitimate and delicious.",positive
82636,"However, there was a very nice lady who served our table (I think she was Chinese).",positive
82638,a cruelly funny twist on teen comedy filled with inventive movie tricks and an ironic killer soundtrack,positive
82645,"Kind of like a local Elm from the West--like style and price point (perhaps a cheaper cut, esp.",positive
82647,Others had steaks too big but too delicious.,positive
82648,"They bring 4 different sauces (made by the chef) for the meal, but none is necessary.",positive
82653,Ask Lin or Coco though in reality everyone here doing the job to their full potential,positive
82655,"Of all these things, I feel particularly obliged to talk about Adam Bomb Burger.",positive
82659,I'll be back and I could become a regular customer.,positive
82661,I tried their buffet lunch with friends from work.,positive
82665,Very good service!,positive
82673,I usually go to Nordies to make reservations about my Chanel makeup... but stay in Marks lately... it's so good.,positive
82674,I had a hard time choosing the bc that I saw more than just food at the bar.,positive
82675,"General Tso chicken was great, you should try them.",positive
82679,"Like many people who posted on here, Firefly offers great food at low prices.",positive
82680,"Not only is it a charming import, funny and beautifully designed, it uses very little dialogue, which makes it relatively effortless to read and follow the action at the same time.",positive
82685,Sushi's half away!,positive
82692,I have a new favorite musical -- and I'm not even a fan of the genre,positive
82694,"A fresh walk, in the heart and often fun for children, with enough candy in the eyes and naughty spirit to keep parents away from the concession stand. '",positive
82698,He recommended an urban restaurant with the hope that we could find a similar taste near home.,positive
82702,"I went to lunch Friday morning, let me say, ""eggscellent,"" I have to try.",positive
82703,The heat was very good.,positive
82706,"Just leave this place, and I can confidently say that I'm not going to go where else when my car needs something!",positive
82710,A film with almost as many delights for adults as for children and dog lovers.,positive
82714,"Our side the Roger theatre could be an intolerable company, but inside it is worth spending time with.",positive
82718,"... once the real impact of the day unfolds, the power of this film is undeniable.",positive
82720,"Boasts a handful of virtuoso set parts and offers a good amount of waste, fun kinky.",positive
82723,I was a little upset that I was full because I wanted to try more on the menu!,positive
82725,You can't tell where the brands were though the car looks amazing.,positive
82728,Excellent customer service when setting up and receiving containers.,positive
82730,The spicy shrimp appetizer was great.,positive
82732,"Not to mention the last time I came here, I ordered a taxi and the taxi company told me there was going to be 1 hour waiting so the manager dropped me off at my hotel....who does this!?!",positive
82733,"Grace advised me that this hair shampoo caused hair loss, but I don't agree at all.",positive
82738,Dr. Serino is a good doctor.,positive
82739,It can ... work as a yellowing memory path for teenagers and young adults who have grown up on Scooby-Doo TV shows or rebroadcasts.,positive
82740,If I was a celebrity living in a hotel - this is my hotel of choice.,positive
82743,"The place was busy, but we were sitting immediately and the food was served incomprehensiblely fast.",positive
82748,"I've been here for over a year, and I've always come back for the great Chinese and Thai food.",positive
82750,"It only sometimes does the work quickly and thoroughly, and gives some advice on how to keep the carpets.",positive
82759,The whole family was excited to know there was a new restaurant near here.,positive
82760,I like Church's chicken.,positive
82764,They're doing phenomenal work!,positive
82767,My tires were so worn out so I slammed when the mechanic shop threw them away and put them on the replacements.,positive
82768,I think I was in and out within 8 minutes maximum.,positive
82776,This was one of the NICEST experiences to a McDonalds never.,positive
82777,"The guacamole sample is always a must - the crab is my staff, but any of them are amazing.",positive
82778,The fries were thrown at Parmesan!!,positive
82784,"The basket alone could have prepared a meal, and I would have been perfectly happy.",positive
82796,"The rich performances of Friel -- and especially Williams , an American actress who becomes entirely English -- complete the square edges.",positive
82798,"Stop reading and go, the brochure doesn't do justice, it's not well written and the photos are bad, I guarantee you won't regret it.",positive
82803,I wouldn't say I like tripe but it's the only place I've been north of the border that knows exactly how to do tripe.,positive
82810,The eggs also appear freshly cracked and scrambled.,positive
82811,Try not to lick the photos!,positive
82812,It was a discount for a future visit!,positive
82813,Go in the afternoon to see the masterpieces and feel comfortable wandering through the alleys.,positive
82817,"Even for a group of this size, we were in and out about forty-five minutes for brunch.",positive
82823,I eat in this subway at least once a weak one during normal lunch hours.,positive
82825,I was able to taste a sample of praline pecan before I bought it.,positive
82827,"A meditation on faith and madness, Frailty is a thing that flows blood.",positive
82828,"If you pay with money, they take 10% discount.",positive
82830,This place has this vivacity of the old school.,positive
82836,I love thgis.,positive
82844,One of the many notable Chinese boarding locations in Toronto.,positive
82847,The suspension was composed without any problems.,positive
82850,"The script is smart, not clique.",positive
82854,You can say the place was nice.,positive
82855,The fish was breaded and not beaten.,positive
82856,It's hilarious!,positive
82865,"Inside, there are two seating positions: tables near the entrance window, and majestic and comfortable cabins bordering the bar going towards the back of the restaurant.",positive
82869,The menu is huge.,positive
82878,"Make sure you try Dragon Breath and any kind of crazy juicy, so you know what I'm talking about.",positive
82883,"Here are some quotes from my cousin that I randomly captured, because they seemed hilarious even if they were true...",positive
82884,And food!,positive
82885,The people involved in the business deserve a lot of stars.,positive
82886,"Our design advisors will work with you throughout the process to help you select and improve your card with unique options, including Custom Die Cut, Foil, UV Spot, UV High, Embossing and much more!",positive
82893,Spinach diving is my favorite.,positive
82894,"When this dinner opened, we went many times.",positive
82902,"A word ""DELICIOUS!""",positive
82907,I've never had anything from Oregon that I wouldn't advise anyone else to order.,positive
82911,I was able to have a night off and society is safe.,positive
82917,"We tried a new place, tons of food on my plate, so come hungry!",positive
82925,I was excited when the girlfriends asked me to go to dinner and they suggested this restaurant to me.,positive
82926,"Exciting, funny and fun.",positive
82929,*** CONS *** * None.,positive
82934,It was a nice day and a table on the patio.,positive
82942,"The food is not bad, especially for the food at the airport.",positive
82946,The health rating is still in the mid-1990s as we need.,positive
82948,"The Thai rolls were good, but the star of the meal was the fried rice.",positive
82960,Much of what we see is horrible but it is also undeniably extremely intelligent.,positive
82962,Outback is one of our favorite restaurants.,positive
82969,"At least it's a pretty impressive start by the director, Charles Stone III.",positive
82978,"Her song is fine, but her dance... did I say OMG?",positive
82983,I might add that they didn't charge to look at the car.,positive
82985,No problem with them!,positive
82993,Had taken pictures but devoured the food too fast!,positive
82998,The service was incredible.,positive
82999,"Next time, I'll definitely try some more dishes again!",positive
83000,I told the waiter he did a good job of keeping his cool.,positive
83001,I'm going to be a repetitive customer at these three places for sushi and these three places alone.,positive
83002,"Once I move in here in a few weeks, he'll take a lot of will to get away from this place.",positive
83006,I came to the shed because they gave me a lot on a big tire... After the inspection I was told I didn't need a new tire and it could be repaired!!,positive
83007,I'm a good customer.,positive
83012,Just to be 110% that everything is progressing well. It was amazing.,positive
83018,Turns one of the deepest -LRB- Shakespeare's -RRB- tragedies into a new intelligent comedy.,positive
83021,The clerk spelled my name and was nice.,positive
83023,There aren't enough nice words I can use to describe this place.,positive
83027,I knew the service would be pretty fast but 1 minute after sitting down and ordering the food came out in a minute!,positive
83031,I'm evaluating this place based on Jason and my son's approval.,positive
83037,"The film was not good claimed the old man, it was not good for him because he did not understand the language, he was wrong.",positive
83041,The clashionist was very nice and she did a good job.,positive
83042,"After walking forward and seeing their aging dry room proudly exposed, I realized that my colleague was, if anything, underestimating the matter.On Friday, the place was unsurprisingly busy so I found a seat at the modest bar and ordered a drink Now, I'm pretty difficult about A. my drinks and B. the person making them.",positive
83044,"If someone isn't ready when they say they are, don't wait for them because people who are ready to leave when they say they expect you to be!",positive
83045,How about the most friendly waiting staff?,positive
83055,The food was great.,positive
83063,"Despite the bizarre developments of the film, Hoffman keeps us riveted with every painful shade, the unexpected flashes of dark comedy and the catchy character of humanity.",positive
83067,It was a very friendly and organized staff.,positive
83071,The service center is really great and the sellers too.,positive
83072,"The hours listed on Yelp said where open, the family and I drove like 15-20 minutes to look for tacos, and low and here closed, but then found tacos el gordo and them where remarkable",positive
83077,"After looking at the other daycares, I was convinced that this was the place for him.",positive
83082,"I can never enjoy any other cake after eating theirs, they are ruined other cakes for me!!!",positive
83087,The food was hot and quickly released.,positive
83092,Don't trust the stupid and negative critics of this place.,positive
83093,Would definitely like to come back again to try the pizzas. They are tasty,positive
83094,They shamed the rest.,positive
83098,"The film does its best to work on us, with the second helpers of love, romance, tragedy, false blades, true blades, comic relief, two distinct crises during wedding ceremonies, and the lush landscape of the Cotswolds.",positive
83102,"Ambiance: Great design and layout of the location, brick walls, wooden cabins, old wine bottles on the wall.",positive
83103,It's like mom's cooking at home.,positive
83105,That was amazing!,positive
83107,The first time there and they called me by name when my order was ready (and they never asked to start with - they had to remember my name from my debit transaction).,positive
83110,We were both exploding.,positive
83117,I'll go there in the future.,positive
83122,I had Cowboy breakfast - 3 eggs and 2 steak medallions that could have gone for cute net.,positive
83123,Teas are delicious.,positive
83124,I recommend autohausaz to all my friends. He's the best!,positive
83133,Two security guards and a manager arrived quickly and the people from the problem were removed from the hotel.,positive
83135,"Again, it's a great concept.",positive
83136,"Besides, it's a good gym.",positive
83139,The actual price paid was much lower than the price indicated.,positive
83140,"would be an excellent companion piece for the similar theme "" La femme du lieutenant français "" .",positive
83141,But no doubt the best aspect of the St Tropez is their stellar customer service.,positive
83146,You could not have rented the equipment or bought the materials and beat their price.,positive
83150,"When we received the check, we were surprised to see that the total was just over $40 for the four of us.",positive
83162,"I took him to the Southpark location, where he told me that the LCD screen was broken as well (it will probably be the same as the screen), but he wouldn't punish me for that.",positive
83168,This is the kind of establishment we deserve.,positive
83180,"If I could give this place more than 5 stars, I would certainly be the 5 stars just don't give this place justice...... I'm very embarrassed to say but I came here to order food and when I gave Mr. Jon my card he told me that he was refused.",positive
83184,"`` The dangerous lives of Altar's boys '' has flaws, but he also has humor and heart and very talented young actors",positive
83187,"In fact, I thought I had to leave a couple for my husband but honestly, I had a little conflict with my conscience because I really wanted to eat them all!",positive
83193,Happy hour prices do not exceed $6.,positive
83196,The dish was good and very salty.,positive
83207,"Affirms the gifts of all those involved, starting with Spielberg and going through the ranks of the players -- on camera and off -- he gathers.",positive
83209,My band decided we'd like to see the show and I thought it would be a little silly.,positive
83210,It's a sharp film about other dull subjects.,positive
83214,Yes!,positive
83215,We tried this on the basis of a Yelp experience and returned several times.,positive
83216,Although there's only $10 and there's enough food for two meals.,positive
83219,"It was very dry and too soft, not tasty sweet as a donut should be. We loved it.",positive
83220,Home-grown hashish is my weakness.,positive
83222,Margaritas is $3.50 which is the base either!,positive
83223,I like diving bars.,positive
83224,"Looking at the beds, I saw him support someone and he manipulated them so nicely that I was waiting for him.",positive
83226,I've been here several times.,positive
83229,"The busier wearing a heavy tray stopped at my table to ask me what I wanted to drink, I told him to go and put it down and I could wait.",positive
83236,"The waiter toasted everything for u, u don't have to grill the meat.",positive
83240,"The restaurant claims to be a steakhouse but they serve a lot, a lot more.",positive
83250,"We had a pet and we confirmed that they accepted pets, which they did.",positive
83254,The wings were so good that they tried to fly away.,positive
83261,We had the Smashed Avocado app and the Old Bay Robata to start... both very delicious.,positive
83263,"Very friendly staff, very attentive.",positive
83269,"Bogdanovich puts history in perspective and, via Kirsten Dunst's remarkable performance, he highlights Davies as a young woman of great charm, generosity and diplomacy.",positive
83270,"His burgers and fries were good, cooked according to orders.",positive
83271,I love him and I don't think he's available.,positive
83272,Don't stop.,positive
83275,We ordered drinks that we enjoyed drinking.,positive
83281,"Simultaneously tearing and very funny, The Last Kiss is really all about performance.",positive
83283,She's already asking when I'm gonna bring her back!,positive
83284,"On the positive side, the Ribeye steak was the best my wife ever tasted and my Arctic Char was very good.",positive
83288,We also shared the cute net that was perfectly cooked and they shared it for us at no extra cost. It was nice.,positive
83294,He put to rest any thought that the German film industry cannot make a delicious comedy centered on food.,positive
83295,And for $2.49 they were not overvalued for the amount you get.,positive
83297,They gave me a trio of sauces to taste with my fish because I couldn't decide which one I wanted.,positive
83299,The price is relatively cheap.,positive
83304,No cork fees.,positive
83308,BONUS this place is BYOB we didn't know but our next visit will be prepared for us.,positive
83317,I'm Dave's Cosmic Subs' lover and I enjoyed their sandwiches for years.,positive
83327,I've been going since they opened.,positive
83333,Broadway Food Hall is a very trendy place. It's the best.,positive
83335,Waiting was worth it.,positive
83343,"At a time when marketing has cut off the life of some idealism that American cinema has ever had, Godfrey Reggio's career shines like a lonely beacon.",positive
83352,Because sometimes chicken fingers are the answer.,positive
83358,"We went to Matt's Big Breakfast after and left satisfied, happy and full.",positive
83370,"Naan isn't really naan, it was delicious.",positive
83371,I like hand-made noodles.,positive
83379,There was no dried part of the chicken and the chicken sauce had to die.,positive
83382,Service and seasoning were attentive.,positive
83386,It was such a pain to work with windows that Mac seems to be an excellent option now.,positive
83388,I think they spent ten or fifteen more minutes on us to catch up.,positive
83392,I love Ross and have been a passionate shopper for many years.,positive
83395,We love Naked City food because we're from Buffalo and it's as close to home as we get here in Vegas!,positive
83399,Little chicken cheesesteak double meat and I paid for exactly what I got.,positive
83400,"As a foodie and promoter of Meat & Potatoes and Butcher & the Rye, I was incredibly excited to try this new hot spot during my recent visit to Burgh.",positive
83401,- What's that?,positive
83402,It was five stars.,positive
83403,The price of the gun was fair.,positive
83406,"On the other hand, our waitress Terry was so cherished.",positive
83419,I was only able to eat half and sat around me so that others could enjoy it.,positive
83421,People have fairness and kindness in their corporate policy.,positive
83422,I wish I'd never met that cashier because they were so competent that they ruined all the other service providers for me.,positive
83424,It's so nice to see a place that sets foot down and doesn't even offer unsense corporate foo foo coffee.,positive
83428,They had no problem being open.,positive
83429,Great!,positive
83435,"When you're bored, try them, you'll like it.",positive
83441,Keep this in mind when making an expensive purchase and you can always use the 40% discount on an item at regular online prices as well.,positive
83445,$6. The domestic pitchers all the time.,positive
83449,"Anyway, we sit down and I didn't think I was going to drink because I drank a lot the day before, but I had 2 for 1?!",positive
83455,"Affectuously reminds us that, in any language, the huge things in life can usually be traced to small things.",positive
83458,"Our food came out quickly, the receipt was given to us at the table, and we went to pay.",positive
83459,"I forgot what I had before, but I guess it's gonna show you how spectacular this place is.",positive
83464,I received a Groupon for a gift massage and was so shocked about it.,positive
83465,I saw a Yamaha FZ-07 that he proxied and it was amazing!,positive
83476,This would also reduce the time lost.,positive
83478,"Pasta is made at home, so it's super thick.",positive
83483,This place deposited banana bread at the place where I work as a gift and it literally disappeared in ten minutes.,positive
83484,They let you add a mini bowl for $2.50 of your choice and please treat yourself by ordering the garlic miso pork belly.,positive
83487,"She started very classy, a little sexy but always respectful.",positive
83493,"He's 15 years old and barely 50,000 miles.",positive
83498,I stole some bites from my husbands Ziti and it was good.,positive
83505,Remind me again why it took me so long to come here?,positive
83517,"Also, the tamale could be great!",positive
83526,Changed for Phoenix perinatal associates and loved them.,positive
83529,`Blue Crush ' swims with the Sleeper Movie of the Summer Award.,positive
83534,"We didn't like anything at all, but we had the sweetest and sweetest waiter, Collin, I think that was his name.",positive
83537,"I went to Val vista and pecos today, and I was on my way in no time.",positive
83541,"Within 15 minutes, I received both an email and a phone call.",positive
83542,It must be a better management.,positive
83552,Love it.,positive
83556,"I got the chicken and beef kabobs that are good, but in my opinion, shwarma is better and more filling.",positive
83558,"If ever a concept came forward from the gods of the film on a silver platter, that's it.",positive
83559,Note that checking the coat costs $1 and is useful to go out in winter.,positive
83560,The pure joy and pride they have taken in their work -- and in both -- shine through each frame.,positive
83569,"However, when we apologized to the restaurant manager himself, we gave his card and told him to ask for it the next time we went, to make sure he could go outside to catch up with this experience.",positive
83570,This place is the best great & super friendly price! Love it,positive
83574,Coolers are $2.75 for a small one during Happy Hour.,positive
83577,"Then you tear the sheet of your order book, throw everything else into the baskets on the table, and go to the cash register (always very friendly and happy).",positive
83581,The service was a big thumb up.,positive
83582,Writer \/ director Mr. Night Shyamalan 's ability to gather easily accessible stories that resonate with depth is undeniable.,positive
83583,"Go get the bread cart, but try not to stuff yourself too much.",positive
83585,I tried Taj for the first time and thought there was a lot of choice at the buffet.,positive
83590,"When this McDonalds opened, it was a great place to go for lunch.",positive
83592,"If you go hungry, I'd be very surprised.",positive
83598,I'm pretty sure it was Dreyer's ice cream.,positive
83604,The selection is enough to do 2 or 3 rounds with a lot of things on your plate and still not get the same thing twice.,positive
83605,Very good service.,positive
83607,The barbecue was good and gives more comfort,positive
83608,The baked rolls and crunchy fried rolls are decent.,positive
83615,"I don't think anyone will get close to my spa experiences in Costa Rica Tabacon spa, now it's a spa!!",positive
83617,I liked the fresco at the entrance.,positive
83622,Make the trek outside to bathe and the steels if you want the right things.,positive
83625,Its price is fair and rational.,positive
83627,I read the negative reviews and I wonder how we can talk about the same place.,positive
83630,"You'll save money, enjoy food, and don't end up with bubble guts.",positive
83634,"I thought relationships were wonderful, comedy was funny, and love was "" real "" .",positive
83641,I can't say how grateful I am for that.,positive
83649,You wouldn't even know the difference of not being real meat.,positive
83651,I made a return visit to Chile Verde.,positive
83653,Great: I love this hotel.,positive
83654,The presentation of the restaurant and food was on site and staff members were pleasant.,positive
83656,I went to the concert with my wife and two girls.,positive
83659,"Real women can have a lot of calendars, but it will also win you, in a great way.",positive
83661,It's much prettier.,positive
83664,"Sweet potato waffle fries were good, but my husband's pub fries were better.",positive
83669,He made me a hamburger with a fork through the middle (I just gave him a hard time).,positive
83679,Caisel completely embodies the transformation of his character.,positive
83681,The cheese crunch was loaded with cheese and very crispy.,positive
83685,The concession was easy to find.,positive
83686,That's really great.,positive
83690,"Usually, most places don't give enough sauce, but this dish was drowning in this incredible sauce.",positive
83693,"For dessert, we ate a gluten-free sweet potato pie for dessert! It was great.",positive
83697,Kris: Thanks for the update!,positive
83702,"It will be used to deal with minor problems, but anything further away and they will be happy to send loads your way of replacing furniture from your pet may have damaged.",positive
83704,"The initial meeting with them was good, and the price seemed to be comparable to other jewelers.",positive
83705,I like the location of the flamingo.,positive
83716,"Now I don't really like strong music, but I thought the volume was good, you could hear the band but still talk.",positive
83717,I feel so lucky to find Paperjoy.,positive
83718,"I'll book Mort Productions in the future and tell anyone looking for a photographer, no matter what the occasion, don't look any further! It's amazing.",positive
83719,"She told us it was her first day, but I couldn't tell.",positive
83726,"Instead, I opted for fresh grapefruit juice that was very refreshing.",positive
83730,They were impressive and they encouraged everyone to set up!,positive
83735,"We spent $82 for 4 people, but the amount of food and quality is similar to $30/person Japanese barbecue in California.",positive
83736,Brosnan is crazier in this movie than I've seen before and Halle Berry is doing her best to follow him.,positive
83739,"Today, I stopped in Walgreens before going to the theater, and I bought three big cans of candy for $3!",positive
83740,Really a great experience.,positive
83744,Mia even left with a new cookbook.,positive
83751,We were given bottled water and coconut ice cream while we were waiting.,positive
83753,"Turkey, pork, ham, Swiss cheese and mustard are stacked in a deliberate sequence between the flared pieces of elongated baguette bread.",positive
83759,"It's not very close to playing machines, so you don't have to worry about cigarette smoke nearby.",positive
83765,Taste and look exactly like fries but healthier and more tasty.,positive
83766,"Even if our waiter was worried, he gave us a discount on our food.",positive
83769,Everyone seemed very nice.,positive
83770,Their deserts and their coffee are so much bombs.,positive
83774,A very welcoming office.,positive
83778,Reveals how important our special talents can be when they are put in the service of others.,positive
83782,That's all I can say is positive.,positive
83787,"As an entrepreneur-designer, these stores are intended to help, help and in my eyes provide incredible customer service.",positive
83789,I handed over my keys and in 15 minutes I was back on his way with a smog certificate in hand for $9.99!,positive
83791,We were sitting in a cabin that had its own flat-screen TV.,positive
83796,"I had the 1/4 lb combo with cheese, tomato and lettuce; onion rings and a Coca.",positive
83801,"This place is in a neighborhood, we love this neighborhood.",positive
83802,I continue to go to them for a general interview and not to enter another painful situation.,positive
83805,They wanted to look fabulous and they did that... at least on the surface.,positive
83816,You could almost make a meal from the salad bar alone (and this is an option).,positive
83817,"We had ROK ceviche, rice tuna, hangar steak and omakase.",positive
83818,A fascinating documentary that offers a rounded and revealing overview of this ancient holistic healing system,positive
83819,He said he would only be able to do the little jobs on the first visit and I said very well.,positive
83832,The place of sushi is AMAZING!!!,positive
83833,"They also have boba/bubble tea, which is almost non-existent on the strip.",positive
83836,They make a medium and white flat cortodo.,positive
83841,Pleasant and sweet with some creamy chocolate inside.,positive
83842,"I was told it was a 25% deposit, and I was so happy to leave a deposit.",positive
83844,Ballantyne's location is convenient for our office so that we stop for lunch from time to time for birthday lunches and with guests.,positive
83845,"They never use MSG, the food tastes fresher and the service is excellent.",positive
83846,"I ordered the regular which is the 6"" but really it seemed more than a 10"".",positive
83847,"This main scenarization comes with the kind permission of John Pogue, the Yale graduate who previously gave us ``The Skulls '' and last year 's `` Rollerball. '''",positive
83848,"We'll definitely come back, it's a good place.",positive
83850,She came in and out in less than a minute.,positive
83851,I used a Groupon the first time I visited and was not disappointed.,positive
83858,I couldn't even sit down and I got Mack and Donnie who offered me a drink.,positive
83859,"More blue than the Atlantic and more biologically detailed than an autopsy, the film ... is, too, often hilarious.",positive
83860,The $10 fee is outrageously cheap.,positive
83861,His daughter was doing a good job and my shellac nails are still looking for another usual form of wear.,positive
83867,"The massage area is a shared space, so there are a lot of hybrid reclining/table massage things that you pose and they start immediately by soaking your feet in extremely hot water.",positive
83870,"I think I could eat two orders of garlic fries, that's fat.",positive
83877,"If Ayurveda can help us return to a healthy diet of eating, sleeping and contemplation reducing stress, it is clearly a good thing.",positive
83879,They are super talented and you will not be disappointed! highly recommended,positive
83880,"Okay, this is the Hong Kong Chinese restaurant.",positive
83881,"Although it has the feeling of a fancy pet store and carries only the best and most healthy pet food brands, their prices are the equivalent of other pet stores, if not better.",positive
83884,Our food could have taken hours to get out and I wouldn't have noticed.,positive
83888,The parking lot was covered garage in the basement that we enjoyed due to the weather.,positive
83894,They look so much more professional.,positive
83902,We started having fun together.,positive
83905,My family of four had dinner at Rice Paper after being recommended by a friend.,positive
83908,"I thought the shocking look on the owner's face was repeated, but my husband and I couldn't believe it was the same room!",positive
83913,You can't go wrong with Portuguese chicken on rice or Sirlion steak with black pepper sauce (a sizzling tray).,positive
83920,Our entrance to Oysters was very good.,positive
83921,The bacon was perfectly burned to a crispy.,positive
83922,I found this place out of luck!,positive
83926,I couldn't figure out how pure it was.,positive
83938,"We tried it because we had heard so many great comments about it, but otherwise there are no fancy/unbelievable desserts.",positive
83941,Drinks are cheap!,positive
83950,I would have had two or three if I had been allowed.,positive
83952,I came back for another pedi and I remembered taking a picture this time! He was the best.,positive
83954,The lights light up every few minutes to mimic a passing NY subway.,positive
83957,"Wow, that's really good.",positive
83960,"They change the menu twice a day so you know that fish is beyond freshness and when they run out, that's all.",positive
83966,So I like the pedigree from where Otro came from.,positive
83973,The trim options were great.,positive
83974,Dry meat!,positive
83976,If you're trying to get some wi-fi and meet some great people.,positive
83977,The only complaint about this place is that there's only one!,positive
83981,"An animated, colorful, semi-musical rendering.",positive
83983,"Perfect ending of a ""perfect"" evening.",positive
83985,The friendly staff we ask for for private are for six of what they gave it to like.,positive
83987,It works like a fucking charm.,positive
83991,I bought the living social agreement for 2 movers for two and a half hours and a 27-foot truck.,positive
83993,He arrived quickly.,positive
83995,"Victor Rosa is Leguizamo's best film to date, a subtle and richly internalized performance.",positive
